,time,text,support,against,post_id,year,month
648,2023年4月17日 11:16:03,"['', '', '謝謝']",1,0,3363969,2023,4
649,2023年4月17日 10:47:09,"['https://m.facebook.com/story.php?story_fbid=pfbid02Z5XcDpNq1uLWDDKKQCJ6uDNLMVR9WqCpCYkmsKo7GT49CF66hg12MwhaPeEJje1ml&id=100063939155096&mibextid=yeseh4', '', '香港戰役中最後兩位加拿大老兵的其中一位George Macdonnell今天在加拿大與世長辭。', '', '1941年，加拿大向香港派遣了1975名士兵增援。 現在只剩下最後一名加軍老兵依然在世。希望大家珍惜眼前人。', '', '歡迎大家留言，為他送上最後的道別及祝福。', '', '有關於他的生平介紹：', 'https://www.hkvca.ca/cforcedata/indivreport/indivdetailed.php?regtno=A9220', '', 'The 2nd Last Canadian veteran of the Battle of Kong Kong passed away today. George Macdonnell. Canada sent 1975 soldiers to Hong Kong in 1941. One is still alive.', '', '#lestweforget', '#battleofhongkong1941', '#wewillrememberthem', 'Hong Kong Veterans Commemorative Association', 'RIP! THANK YOU!']",1,0,3363969,2023,4
650,2023年4月17日 08:47:33,['LEST WE FORGET'],1,0,3363969,2023,4
651,2023年4月17日 08:22:04,['RIP'],1,0,3363969,2023,4
652,2023年4月17日 05:36:50,['真正英雄，RIP'],1,0,3363969,2023,4
653,2023年4月17日 04:18:23,['香港人：日本係鄉下'],1,0,3363969,2023,4
654,2023年4月17日 04:16:50,['浩氣長存'],1,0,3363969,2023,4
655,2023年4月17日 04:11:41,['Respect'],1,0,3363969,2023,4
656,2023年4月17日 02:14:59,['R.I.P'],1,0,3363969,2023,4
657,2023年4月17日 00:33:05,['R.I.P.'],1,0,3363969,2023,4
658,2022年12月4日 07:42:08,['https://twitter.com/kong_war/status/1599355533919936517'],1,1,3235085,2022,12
659,2022年12月4日 04:06:49,"['', 'https://twitter.com/inmediahk/status/1599314020800299009']",35,1,3235085,2022,12
660,2022年7月28日 00:18:52,"['個司令係白人男人，民主黨信唔信得過?？', '19']",11,2,3090270,2022,7
661,2022年7月28日 00:42:10,['唔係有一中政策咩？大陸應該命令台灣入境處職員拒絕美帝佩洛西入境。'],5,0,3090270,2022,7
662,2022年7月28日 04:47:16,"['親自制定 = 叫下屬制定', '唔通真係自己一個寫哂咩', '你以為香港呀']",2,0,3090270,2022,7
663,2022年7月28日 00:49:47,['落注越大越刺激'],2,0,3090270,2022,7
664,2022年7月28日 00:42:09,"['親自制定 = 叫下屬制定', '你當美軍係支國軍？', '四星將軍梗係講個方向同要求叫下面 draft 再審核嫁啦']",3,1,3090270,2022,7
665,2022年7月28日 04:46:13,"['親自制定 = 叫下屬制定', '睇黎巴打未番過大公司']",1,0,3090270,2022,7
666,2022年7月28日 00:30:53,"['親自制定 = 叫下屬制定', '6']",5,4,3090270,2022,7
667,2022年7月28日 06:06:06,"['顯示更多', '會既, 不過係老連咁遠啫', '用軍機喺美國大使館上空高速盤旋 以作出強而有力嘅軍事回應', '應該都唔會，但會搵香港人出氣', '咁派軍機係香港上空盤旋阻嚇對手']",0,0,3090270,2022,7
668,2022年7月28日 05:58:27,"['親自制定 = 叫下屬制定', '呢單野咁大單', '都要坐埋一齊聽下既', '唔係比老闆問書就口啞']",0,0,3090270,2022,7
669,2022年7月28日 05:56:46,['搵湯佬揸架darkstar 都夠做啦'],0,0,3090270,2022,7
670,2022年7月28日 05:54:15,"['等睇美軍部署', '應該會幾有趣', '各位軍事迷除定褲']",0,0,3090270,2022,7
671,2022年7月28日 05:53:55,['美國需要另一個麥克阿瑟'],0,0,3090270,2022,7
672,2022年7月28日 05:48:16,['好快全世界睇到中共到台灣有冇控制權'],0,0,3090270,2022,7
673,2022年7月28日 05:45:49,['睇下呢兩日支共會點回覆先'],0,0,3090270,2022,7
674,2022年7月28日 05:44:44,"['洗鬼咩中國得把聲你慌佢敢派飛機干擾咩', '會既, 不過係老連咁遠啫', '用軍機喺美國大使館上空高速盤旋 以作出強而有力嘅軍事回應', '應該都唔會，但會搵香港人出氣', '0']",0,1,3090270,2022,7
675,2022年7月28日 05:07:51,"['洗鬼咩中國得把聲你慌佢敢派飛機干擾咩', '會既, 不過係老連咁遠啫', '用軍機喺美國大使館上空高速盤旋 以作出強而有力嘅軍事回應', '0']",0,1,3090270,2022,7
676,2022年7月28日 04:45:01,"['快啲找個（支那指揮官）點樣樣打飛機。計劃書？', '退後條紅線咪得囉']",0,0,3090270,2022,7
677,2022年7月28日 04:35:23,"['快啲找個（支那指揮官）點樣樣打飛機。計劃書？', '0']",0,1,3090270,2022,7
678,2022年7月28日 04:21:06,['送3個空母戰鬥群過黎. 3打3 都公平'],0,0,3090270,2022,7
679,2022年7月28日 04:18:52,"['個司令係白人男人，民主黨信唔信得過?？', '如果係殘疾同性戀素食黑女人，左癌會好放心']",0,0,3090270,2022,7
680,2022年7月28日 04:10:57,"['洗鬼咩中國得把聲你慌佢敢派飛機干擾咩', '會既, 不過係老連咁遠啫', '0']",0,1,3090270,2022,7
681,2022年7月28日 00:42:11,"['個司令係白人男人，民主黨信唔信得過?？', '黑人先驚 白人係佢地心裏面梗信得過']",0,0,3090270,2022,7
682,2022年2月25日 05:43:24,"['回覆負評過多，按此顯示原文', '真係block撚到手軟', '13']",1,1,2902294,2022,2
683,2022年2月25日 05:42:39,"['', '聖戰的徽章到手了', '11']",0,3,2902294,2022,2
684,2022年2月25日 05:49:20,"['', '聖戰的徽章到手了', 'As val 9x39mm,呢把好野嚟,條友應該係特種部隊先有', '8']",0,1,2902294,2022,2
685,2022年2月25日 05:49:28,"['', '不分老少保衛國家']",4,0,2902294,2022,2
686,2022年2月25日 06:02:18,"['與俄羅斯拚了 烏克蘭號召全民從軍沒年齡限制', '2022/2/25 19:02（2/25 19:16 更新）', '', '（中央社基輔25日綜合外電報導）英國廣播公司（BBC）報導，烏克蘭軍方今天發布推文，號召所有公民從軍，沒有年齡限制。', '', '烏克蘭軍隊指揮官嘉陸虛金（Yuri Galushkin）在推特發表聲明指出：「烏克蘭今天需要一切。所有從軍程序都已簡化。只要帶著您的護照和身分證號碼就可以。沒有年齡限制。」（譯者：陳正健）1110225']",4,1,2902294,2022,2
687,2022年2月25日 05:56:25,"['', '聖戰的徽章到手了', '打左格係人頭？ 無碼圖？']",3,0,2902294,2022,2
688,2022年2月25日 06:41:04,['咁都有5毛'],2,0,2902294,2022,2
689,2022年2月25日 06:05:50,['呢d就真愛國'],2,0,2902294,2022,2
690,2022年2月25日 05:44:37,"['回覆負評過多，按此顯示原文', '唔主攻都要有武器自防啦']",2,0,2902294,2022,2
691,2022年2月25日 08:43:45,"['回覆負評過多，按此顯示原文', '真係block撚到手軟', '珍 多到block唔切']",1,0,2902294,2022,2
692,2022年2月25日 06:15:35,"['回覆負評過多，按此顯示原文', '有時睇下你地講啲On9野 真係得淡笑']",1,0,2902294,2022,2
693,2022年2月25日 22:35:20,"['烏克蘭稱俄軍將總攻擊 基輔民眾排隊領槍', '2022/2/26 11:20（2/26 12:07 更新）', '', '', '烏克蘭民眾20日在基輔一處公園學習如何使用武器。（美聯社）', '', '（中央社基輔26日綜合外電報導）烏克蘭總統澤倫斯基再度發表談話影片，稱俄軍今夜就會發起總攻擊，「決定烏克蘭的命運就在此刻」；基輔連日來已向民眾發放近2萬把步槍，還要民眾準備汽油彈抗敵。', '', '「紐約時報」報導，澤倫斯基在26日午夜發出的影片裡說：「今夜，敵人就會動用所有可投入的部隊來粉碎我們的抵抗，我們全都要認清所將面對的事，也必須挺住。捍衛我們的國家，今夜會很艱難，但黎明必會到來。」']",0,0,2902294,2022,2
694,2022年2月25日 08:39:16,"['回覆負評過多，按此顯示原文', '你咪又係', '對面開左魔水 仲閃羊吹隱大', '比人反殺啦傻閪']",0,0,2902294,2022,2
695,2022年2月25日 08:36:28,"['', '聖戰的徽章到手了', '巷戰神器，不過子彈好特別，補給成問題']",0,0,2902294,2022,2
696,2022年2月25日 08:05:24,"['顯示更多', 'As val 9x39mm,呢把好野嚟,條友應該係特種部隊先有', '應該都特種部隊啦', '睇tw好似係佢汁起地上果條友支槍', '應該有spetsnaz入左烏克蘭', 'spetsnaz會畀人打死咁撚慘', '', '', '不過就算空降入咗烏克蘭冇後面裝甲部隊支援好快都畀人殲滅']",0,0,2902294,2022,2
697,2022年2月25日 07:38:13,"['', '聖戰的徽章到手了', 'As val 9x39mm,呢把好野嚟,條友應該係特種部隊先有', '應該都特種部隊啦', '睇tw好似係佢汁起地上果條友支槍', '應該有spetsnaz入左烏克蘭', '0']",0,1,2902294,2022,2
698,2022年2月25日 07:31:48,"['', '聖戰的徽章到手了', 'As val 9x39mm,呢把好野嚟,條友應該係特種部隊先有', '應該都特種部隊啦', '0']",0,1,2902294,2022,2
699,2022年2月25日 07:29:11,"['排隊送頭', '你下面個post就係你哎呀老竇無咗個頭']",0,0,2902294,2022,2
700,2022年2月25日 06:43:10,['左膠: 不了~好危險好得人驚'],0,0,2902294,2022,2
701,2021年10月19日 01:02:54,"['手足', '仲要全部讀中大']",0,0,2742603,2021,10
702,2021年10月19日 01:02:17,"['手足', '0']",0,1,2742603,2021,10
703,2021年10月19日 01:01:13,['手足被判4碌都不及林鄭傷出'],0,0,2742603,2021,10
704,2021年1月31日 11:58:53,"['香港保衛戰打日軍嘅係英軍、加拿大軍、印度軍、香港軍，', '狆共嘅東肛狆隊無打過香港保衛戰，仲係西貢殺咗神父。']",0,0,2389205,2021,1
705,2021年1月31日 11:45:44,['呢個channel好正 之前出左集係講三合會'],0,0,2389205,2021,1
706,2021年1月31日 11:40:41,[],0,0,2389205,2021,1
707,2021年1月15日 00:47:06,['登仔一定會照跟嘅'],0,0,2365371,2021,1
708,2020年12月24日 00:02:48,"['Pish', '冇人睇到', '', '總督致官兵:', '本人滿懷驕傲稱頒所有堅守抗敵的官兵，並謹致聖誕祝賀。', '望諸君為國王、帝國繼續奮戰、堅守崗位。', '願主在你的美好時光中保祐你們。', '', '總司令致官兵:', '向你們致上聖誕祝賀。', '讓今日在英帝國光榮的編年史上成為歴史性的一日。', '是日要務為堅守崗位。']",1,0,2337972,2020,12
709,2020年12月24日 00:21:19,['肥彭講得好岩..'],0,0,2337972,2020,12
710,2020年11月16日 20:12:27,"['https://youtu.be/Swxhubp82ds', '《海闊天空 》 MV 中大保衛戰版本']",0,0,2288958,2020,11
711,2020年11月16日 20:09:26,"['https://youtu.be/YWsmXksO2bk', '香港示威：BBC深入重組理工大學的「攻防戰」－ BBC News 中文']",0,0,2288958,2020,11
712,2020年11月16日 20:08:30,"['https://youtu.be/-wEz49-14M0', '理大圍城歷史紀錄 逃脫者愧疚剖白「無法齊上齊落」']",0,0,2288958,2020,11
713,2020年11月16日 20:07:33,"['https://youtu.be/gIV4yD9ZvLA', '【理大堡壘戰全傳】警察圍城久攻不入消耗戰 示威者中計希望變絕望：我就死在此處吧']",0,0,2288958,2020,11
714,2020年11月16日 20:04:06,"['【大學烽火一周年】戮力扛牀褥擋彈 無力扛情緒後遺 中大生：盼年長者對年輕人有同情心', 'https://news.mingpao.com/pns/%E6%B8%AF%E8%81%9E/article/20201109/s00002/1604860140978/%E3%80%90%E5%A4%A7%E5%AD%B8%E7%83%BD%E7%81%AB%E4%B8%80%E5%91%A8%E5%B9%B4%E3%80%91%E6%88%AE%E5%8A%9B%E6%89%9B%E7%89%80%E8%A4%A5%E6%93%8B%E5%BD%88-%E7%84%A1%E5%8A%9B%E6%89%9B%E6%83%85%E7%B7%92%E5%BE%8C%E9%81%BA-%E4%B8%AD%E5%A4%A7%E7%94%9F-%E7%9B%BC%E5%B9%B4%E9%95%B7%E8%80%85%E5%B0%8D%E5%B9%B4%E8%BC%95%E4%BA%BA%E6%9C%89%E5%90%8C%E6%83%85%E5%BF%83']",0,0,2288958,2020,11
715,2019年11月12日 18:46:15,[],1,0,1714330,2019,11
716,2019年11月13日 20:10:04,"['唔好意思呀借過個靚位幫個friend po德文文宣', '', 'My friend:「在下不才，啲德文真係好水皮，靠字典同Google translate幫拖', '但希望可以推到出去國際線上面啦', '如果有德文大神可以幫手改', '唔該曬咁多位！」', '', '麻煩大家幫我推爆佢', '', '12/11 CUHK', '', '', '唔該晒！', '光復香港時代革命']",0,0,1714330,2019,11
717,2019年11月12日 18:46:08,"['超級老豆打仔', '防守：泊大巴 封印敵方狗竇狗宿 同時守護我方', '進攻：反擊 陸路遊擊突襲對方據點 狗宿狗竇', '中路：見狗車即出大技', '', '如果跟到呢幾步做 就好大機會贏返少少', 'https://lih.kg/1713666', '', '中大今日已經頂到就死 聽日只有全民反擊 否則永不翻生', 'https://lih.kg/1712611']",0,0,1714330,2019,11
718,2019年11月12日 18:46:05,[],0,0,1714330,2019,11
719,2019年11月12日 10:08:49,[],0,0,1712958,2019,11
720,2019年11月12日 09:56:58,"['入去retweet like reply', '最新：Hawley 出第二條關於中大的tweet!', 'https://twitter.com/HawleyMO/status/1194269562608463879?s=20', '', '第一條', '（twitter 突發）美國參議員Hawley 為警察攻入中大校園出聲啦！', 'https://lih.kg/1712330', '- 分享自 LIHKG 討論區', '', '更加多嘅任務同link去 @TwitterHelpBot，admin團隊會繼續更新。']",0,0,1712958,2019,11
721,2019年6月22日 23:05:06,"['唔好意思，借個位黎擺下，希望更多人見到', 'https://lihkg.com/thread/1251015/page/1', '', '', '', '', '']",2,0,1251248,2019,6
722,2019年8月21日 19:49:15,"['阻阻大家 幫手簽同share！叫紐西蘭政府支持香港同關注香港人人權問題！', '', 'https://www.parliament.nz/en/pb/petitions/document/PET_90982/petition-of-serena-lee-address-the-violation-of-human']",0,0,1251248,2019,8
723,2019年6月25日 07:15:15,"['睇唔到?', 'https://www.youtube.com/watch?v=ao1z5o-Fr2A', '', '睇到嗎 ?', 'ok thank you']",0,0,1251248,2019,6
724,2019年6月25日 07:14:42,"['睇唔到?', 'https://www.youtube.com/watch?v=ao1z5o-Fr2A', '', '睇到嗎 ?', '0']",0,1,1251248,2019,6
725,2019年6月25日 00:39:32,"['睇唔到?', '0']",0,1,1251248,2019,6
726,2019年6月14日 13:29:50,"['保衛憲法，呢個主題正義凜然，叫都叫得理直氣壯。', '同埋比國際更加容易知道，香港嘅憲法處於水深火熱之中，好過要人地得登睇下送中條例講咩。', '', '香港憲法保衛戰！']",4,0,1223658,2019,6
727,2019年6月14日 13:16:49,"['推，就算今日撤回送中條例，難保他日仲有其他惡法。', '要保住香港法治嘅基礎，就要將今次嘅運動正名！']",4,0,1223658,2019,6
728,2019年6月14日 13:42:33,['梳，但呢篇文章我認為幾有道理同作戰價值，所以想推上熱門比大家睇到'],1,0,1223658,2019,6
729,2019年6月14日 13:46:47,"['最終目標：推倒送中惡法。釋放義士。', '', '呢場仗我地仲未打贏，唔好掉以輕心。', '', '星期日出去遊行。', '', '星期一出去集會。', '推！']",0,0,1223658,2019,6
730,2019年6月14日 13:44:30,"['最終目標：推倒送中惡法。釋放義士。', '', '呢場仗我地仲未打贏，唔好掉以輕心。', '', '星期日出去遊行。', '', '星期一出去集會。', '0']",0,1,1223658,2019,6
731,2019年6月14日 13:44:07,['冇source嘅流料post就咁多人討論，呢啲有作戰價值嘅post冇乜人提，冇天理呀'],0,0,1223658,2019,6
732,2019年6月14日 13:36:45,['大家幫手推'],0,0,1223658,2019,6
733,2019年6月14日 13:33:01,"['大家幫手推！香港人要保衛香港憲法！', '唔可以比共產黨再伸魔爪！']",0,0,1223658,2019,6
734,2019年6月14日 13:27:28,['大家幫手推'],0,0,1223658,2019,6
735,2017年5月21日 01:30:14,"['張朝敦於2016年1月開始參與行動，熟悉港灣歷史的他不解，公園用地過去只是「菜欄、蝦欄」，為何會受到嚴重污染？他仔細研究工程環評報告，配對歷史資料，發現1950年代填海前，公園的位置是碼頭，船隻以煤炭作燃料，在海床違下致癌物苯比啶，與焚化爐留下的重金屬無關，「焚化爐（用地）啲泥，仲乾淨過公園啲泥」。苯比啶屬高惰性，埋在地底未構成危險，拆公園反而會揚起污染物，危害居民健康。', '', '此發現成為了「子彈」，擊破政府謊言，想不到亦折射出本土歷史。張朝敦指，堅尼地城位於英殖初期建立的維多利亞城內，殖民地政府留下詳盡檔案，「連啲垃圾點樣由其他地方運去堅尼地城、點樣處理，成個過程我都好詳細了解咗。」找到豐富史料，他舉辦「暗黑導賞團」，將堅城歷史從頭說起，1880年代是燒垃圾的「垃圾灣」、1894年設醫院接收鼠疫患者、1934年西環煤氣鼓爆炸後遷至此......「政府將好多好厭惡嘅嘢，放晒落堅尼地城。」百多年後的發展項目，重新扣連我城被遺忘的歷史，增加了公眾對議題的興趣。', '', '', '', '將問題數字化', '', '居民落力組織、社會關注升溫，都是行動的成功因素，但張朝敦認為，來到城規會，關鍵始終是「打技術」，即使對民間而言極其吃力。城西關注組跟進港島區大小保育及發展議題，張朝敦不乏與城規會交手的機會，他直言委員重視數據，就算居民苦苦哭訴，也難以打動他們，「將問題數字化，佢就會聽。」', '', '他認為，居民最有力的理據是未來發展將為堅城新增近萬人口，如果拆走公園，人均休憩空間只餘0.87平方米，遠低於《香港2030+》提出的目標2.5平方米，政策自相矛盾。他又指出，有別於一般發展項目可以「拆完即起」，公園需要經過7年除污才能改建，過程又威脅居民健康，相信降低了政府對改劃的堅持。', '', '', '', '【守護加園行動時序】', '', '2015年3月：發展局將修訂後的「堅尼地城西部土地用途檢討」，提交中西區區議會。', '2015年10月：守護堅城關注組向發展局遞交聯署信反對拆公園。', '2015年11月：關注組與發展局官員會面。', '2015年12月：關注組向立法會申訴部投訴。立法會工務小組委員會審議除污工程撥款。', '2016年1月：除污工程撥款列入立法會財委會議程。守護堅城關注組、城西關注組等團體召開記者會，講述污染物風險。', '2016年3月：關注組去信行政長官及立法會議員，要求保留公園。', '2016年4月：民主黨許智峯於公園紮營留守30天。', '2016年5月：城規會諮詢期完結，收到逾7,000份反對意見。', '2016年10月：民主黨中西區區議員於區議會提交文件，要求保留公園。', '2016年11月：關注組於公園舉行論壇，有規劃署及土木工程拓展署官員出席。居民再次到立法會申訴部，投訴發展局行政失當。', '2017年2月：居民宣佈計劃提出司法覆核。', '', '記者：劉軒', '', '加多近街臨時花園城規會特約報導', '廣告']",0,0,251653,2017,5
736,2021年10月21日 21:44:41,"['承諾係假', '瀨屎就真', '172']",21,3,2745914,2021,10
737,2021年10月21日 21:59:50,"['好似第一次係公開場合講真係會出兵', '140']",2,5,2745914,2021,10
738,2021年10月21日 22:05:52,"['一個美國總統係公眾場合講會出兵', '其實意義好大', '130']",1,6,2745914,2021,10
739,2021年10月21日 21:46:44,"['Halo, I’m Joe Biden, and I forgot this message', '132']",10,1,2745914,2021,10
740,2021年10月21日 22:16:03,"['好似第一次係公開場合講真係會出兵', '史上第一個總統有明確承諾會防衛台灣', '咁都比連登仔屌', '105']",4,10,2745914,2021,10
741,2021年10月21日 21:53:45,"['上面成堆五毛接受唔到', '110']",13,8,2745914,2021,10
742,2021年10月21日 22:00:58,"['其實邊個總統做都一樣，台海問題唔到你唔出兵，一來挑戰美帝海權、二來晶片技術會被中俄瓜分，就算你想扮盲國會都唔會畀你', '98']",3,5,2745914,2021,10
743,2021年10月21日 22:08:17,"['一個美國總統係公眾場合講會出兵', '其實意義好大', '以前玩戰略模糊', '咁清楚講明出兵真係第一次', '如果之後唔縮的話', '54']",0,3,2745914,2021,10
744,2021年10月21日 22:16:57,"['其實邊個總統做都一樣，台海問題唔到你唔出兵，一來挑戰美帝海權、二來晶片技術會被中俄瓜分，就算你想扮盲國會都唔會畀你', '望梗係咁望', '', '如果軍力有美國撐，係驚中共無止境滲透台灣，成班賣台國民黨', '另一個角度', '1）美國情報可能知道中共攻台計劃', '2）廿十大前夕 驚習帝為左權力鬥爭突發攻台', '所以要咁明確表態，唔可以再之前咁含糊', '35']",0,3,2745914,2021,10
745,2021年10月21日 22:07:22,"['阿富汗:', '阿富汗自己都冇心守，點同台灣', '36']",5,2,2745914,2021,10
746,2021年10月21日 23:00:33,"['好似第一次係公開場合講真係會出兵', '【彭博】— 根據美國國會一個委員會周四發布的文件，華為和中芯國際雖然受到美國貿易限制，但近幾個月申請並獲得了千億美元的美國技術出口許可。', '', '唔好睇佢講乜，要睇佢做緊乜', '好明顯對於biden來講', '唔會想趕絕中共', '香港就由得你', '但對於美國同盟友來講', '台灣係紅線', '', '即係話俾中共聽', '唔好諗住搞台灣, 搞串個party']",21,0,2745914,2021,10
747,2021年10月21日 21:52:09,"['講左仍可唔算數', '32']",12,4,2745914,2021,10
748,2021年10月21日 22:39:22,"['好似第一次係公開場合講真係會出兵', '【彭博】— 根據美國國會一個委員會周四發布的文件，華為和中芯國際雖然受到美國貿易限制，但近幾個月申請並獲得了千億美元的美國技術出口許可。', '', '唔好睇佢講乜，要睇佢做緊乜', '17']",1,3,2745914,2021,10
749,2021年10月21日 22:09:04,"['其實邊個總統做都一樣，台海問題唔到你唔出兵，一來挑戰美帝海權、二來晶片技術會被中俄瓜分，就算你想扮盲國會都唔會畀你', '望梗係咁望', '', '如果軍力有美國撐，係驚中共無止境滲透台灣，成班賣台國民黨', '18']",3,3,2745914,2021,10
750,2021年10月21日 22:24:55,"['一個美國總統係公眾場合講會出兵', '其實意義好大', '以前玩戰略模糊', '咁清楚講明出兵真係第一次', '如果之後唔縮的話', '話哂都係美國總統，點樣老人痴呆應該都唔會當冇講咁撚兒戲吖嘛？', '咁要睇埋其他人點講', '如果布林肯,蘇利文同白官發言人都同一個tone', '咁先offical 確定，而唔係拜登講錯野', 'trump trump 之前講錯野，成班都要出黎補鑊']",14,0,2745914,2021,10
751,2021年10月21日 22:37:38,"['一個美國總統係公眾場合講會出兵', '其實意義好大', '【彭博】— 根據美國國會一個委員會周四發布的文件，華為和中芯國際雖然受到美國貿易限制，但近幾個月申請並獲得了千億美元的美國技術出口許可。', '', '唔好睇佢講乜，要睇佢做緊乜', '', '16']",3,3,2745914,2021,10
752,2021年10月21日 22:07:45,"['在北京，外交部一直表示，台灣是中國的台灣', '細路仔霸玩具咁', '12']",0,1,2745914,2021,10
753,2021年10月21日 22:17:02,"['好似第一次係公開場合講真係會出兵', '史上第一個總統有明確承諾會防衛台灣', '咁都比連登仔屌', '好明顯係五毛啦']",13,2,2745914,2021,10
754,2021年10月21日 23:16:46,"['一個美國總統係公眾場合講會出兵', '其實意義好大', '其實好癲 講到明實出兵', '我講到明屌共產黨添', '你係邊個', '拜登係邊個呀', '10']",0,2,2745914,2021,10
755,2021年10月21日 22:41:00,"['吹都唔吹大啲，應該all in話會發動埋北約同五眼共同宣戰嘛，畏頭畏尾，China joe都係冇撚用', '五眼係情報聯盟，完全唔係軍事合作嘅聯盟', '', '北約嘅核心係共同防禦，啲歐洲國家係因為共同防禦(蘇聯/俄)先加入，唔係為左共同介入戰爭，前者係被動，反者係主動，兩者性質差好遠', '台灣唔係北約成員國，點樣水埋北約落搭呀', '', '同介入台海戰爭性質類似嘅係越南戰爭', '美國介入越戰嗰陣時北約一樣無join，就連美國最親密嘅盟友—英國都唔參與呀，即使美國叫咗幾次英國都唔肯幫手打越戰']",10,0,2745914,2021,10
756,2021年10月21日 22:13:08,"['其實邊個總統做都一樣，台海問題唔到你唔出兵，一來挑戰美帝海權、二來晶片技術會被中俄瓜分，就算你想扮盲國會都唔會畀你', '望梗係咁望', '', '如果軍力有美國撐，係驚中共無止境滲透台灣，成班賣台國民黨', '呢個真係外人幫唔到手', '唯有靠台灣人自己守住，用選票趕走台奸']",11,1,2745914,2021,10
757,2021年10月21日 23:06:28,"['顯示更多', '望梗係咁望', '', '如果軍力有美國撐，係驚中共無止境滲透台灣，成班賣台國民黨', '另一個角度', '1）美國情報可能知道中共攻台計劃', '2）廿十大前夕 驚習帝為左權力鬥爭突發攻台', '所以要咁明確表態，唔可以再之前咁含糊', '唔含糊對美國亦很危險，某程度上美國壓力唔細。簡單講若台灣即時宣布獨立，美國日本南韓人就要為台灣埋單。', '', '若果中俄兩個超級大國一旦聯盟，美國頂到幾多？老俄加入戰團機會很大，事關中美對戰，老俄隨時搞中國要俾巨額好處老俄。中俄聯手打開左個頭隨時可以笠水，收完油水還可以等中美玩完後去是旦一邊勢力收割。', '', '但老拜咁講出口，相信中共發動戰爭機會很大。因為美國被打誇，世界政治就難免有災難性危機.... 老美當年打誇了台灣擁核計畫，佢底線係邊大家心中有數。', '下年台灣九合一選舉，如果民進黨大勝，係有條件搞公投 法理台獨', '至於美國亦唔會冒風險咁單挑中俄', '見到佢呢排主力都係拉軍事同盟同情報同盟', '亦睇到愈來愈多國家歸隊', 'd艦隊駛哂去南海同台海，去搞聯合軍事演習', '8']",0,2,2745914,2021,10
758,2021年10月21日 22:59:06,"['其實邊個總統做都一樣，台海問題唔到你唔出兵，一來挑戰美帝海權、二來晶片技術會被中俄瓜分，就算你想扮盲國會都唔會畀你', '望梗係咁望', '', '如果軍力有美國撐，係驚中共無止境滲透台灣，成班賣台國民黨', '另一個角度', '1）美國情報可能知道中共攻台計劃', '2）廿十大前夕 驚習帝為左權力鬥爭突發攻台', '所以要咁明確表態，唔可以再之前咁含糊', '唔含糊對美國亦很危險，某程度上美國壓力唔細。簡單講若台灣即時宣布獨立，美國日本南韓人就要為台灣埋單。', '', '若果中俄兩個超級大國一旦聯盟，美國頂到幾多？老俄加入戰團機會很大，事關中美對戰，老俄隨時搞中國要俾巨額好處老俄。中俄聯手打開左個頭隨時可以笠水，收完油水還可以等中美玩完後去是旦一邊勢力收割。', '', '但老拜咁講出口，相信中共發動戰爭機會很大。因為美國被打誇，世界政治就難免有災難性危機.... 老美當年打誇了台灣擁核計畫，佢底線係邊大家心中有數。', '10']",2,3,2745914,2021,10
759,2021年10月21日 22:48:49,"['講左仍可唔算數', '比起連登啲找數po更可信']",8,0,2745914,2021,10
760,2023年11月13日 08:55:28,"['老解落場幫手好啲喎', '依家班人識講普通話同埋有坦克火箭炮', '34']",0,1,3552953,2023,11
761,2023年11月13日 09:12:53,"['顯示更多', '緬甸民族民主同盟軍 本身只係一班比人出賣/打到入森林既殘軍', '無啦啦有能力向4大家族開戰 你諗下係咩人幫手囉', '睇嚟真係死左四個臥底', '其實緬甸啲地方勢力同關係係點，好混亂', '', '確實亂到仆街', '32']",0,5,3552953,2023,11
762,2023年11月13日 08:58:13,"['老解落場幫手好啲喎', '緬甸民族民主同盟軍 本身只係一班比人出賣/打到入森林既殘軍', '無啦啦有能力向4大家族開戰 你諗下係咩人幫手囉', '19']",1,1,3552953,2023,11
763,2023年11月13日 08:59:15,"['老解落場幫手好啲喎', '緬甸民族民主同盟軍 本身只係一班比人出賣/打到入森林既殘軍', '無啦啦有能力向4大家族開戰 你諗下係咩人幫手囉', '睇嚟真係死左四個臥底', '15']",1,2,3552953,2023,11
764,2023年11月13日 08:54:44,"['老街不斷捉緊大陸人返中國', '1020屠殺案四個主腦比中緬同埋同盟軍落左通緝令', '14']",1,1,3552953,2023,11
765,2023年11月13日 10:32:12,"['顯示更多', '幫緊反抗軍 打緬軍', '點解中國會幫支持民間既勢力???', '昂山素姬個執政黨好似係親中', '昂山焗住親中，結果俾某國嫌唔夠親中咪俾人政變，政變完d kk園電話多到癲撚晒知咩事', '13']",1,1,3552953,2023,11
766,2023年11月13日 09:19:59,"['顯示更多', '點解中國會幫支持民間既勢力???', '彭家緬共出身', '我理解係彭家、佤邦, 係電騙佬、人販子?', '', '政府不作為,', '', '', '人民軍(就死), 果敢, 打電騙佬?', '中國派間諜入人販子?', '全部都係電騙，包括政府軍', '蠻族自相殘殺同殺支那人，wfc，所以你見國際新聞都冇報道']",9,0,3552953,2023,11
